geneID	control	heat
MAA_08704	0	0
MAA_08705	2	1
MAA_08706	5	3
MAA_08707	14	6
MAA_08708	31	33
MAA_08709	23	52
MAA_08710	0	3
MAA_08711	117	102
MAA_08712	160	56
MAA_08713	12	4
MAA_08714	65	42
MAA_08715	0	0
MAA_08716	0	0
MAA_08717	0	0
MAA_08718	0	0
MAA_08719	1	0
MAA_08720	599	2354
MAA_08721	350	492
MAA_08722	4	38
MAA_08723	0	4
MAA_08724	35	415
MAA_08725	6	73
MAA_08726	125	98
MAA_08727	53	31
MAA_08728	4	59
MAA_08729	88	86
MAA_08730	334	219
MAA_08731	255	707
MAA_08732	3	9
MAA_08733	674	188
MAA_08734	43	28
MAA_08735	141	260
MAA_08736	14	35
MAA_08737	22	20
MAA_08738	3	4
MAA_08739	7	7
MAA_08740	128	106
MAA_08741	2381	326
MAA_08742	109	13
MAA_08743	5	6
MAA_08744	632	974
MAA_08745	105	82
MAA_08746	928	522
MAA_08747	11	13
MAA_08748	4	5
MAA_08749	32	37
MAA_08750	52	44
MAA_08751	57	111
MAA_08752	685	582
MAA_08753	569	530
MAA_08754	40	43
MAA_08755	2	2
MAA_08756	30	33
MAA_08757	22	52
MAA_08758	152	200
MAA_08759	14	14
MAA_08760	466	339
MAA_08761	64	115
MAA_08762	7	14
MAA_08763	15	3
MAA_08764	272	162
MAA_08765	858	174
MAA_08766	349	102
MAA_08767	100	168
MAA_08768	1515	189
MAA_08769	131	91
MAA_08770	1	0
MAA_08771	8	1
MAA_08772	1	0
MAA_08773	0	4
MAA_08774	0	0
MAA_08775	506	310
MAA_08776	56	18
MAA_08777	3959	3377
MAA_08778	66	54
MAA_08779	30	47
MAA_08780	110	112
MAA_08781	192	80
MAA_08782	26	54
MAA_08783	12	44
MAA_08784	21	25
MAA_08785	656	578
MAA_08786	301	735
MAA_08787	414	667
MAA_08788	0	0
MAA_08789	40	27
MAA_08790	47	24
MAA_08791	31	4
MAA_08792	23	2
MAA_08793	1	0
MAA_08794	0	0
MAA_08795	0	0
MAA_08796	175	180
MAA_08797	0	1
MAA_08798	18	12
MAA_08799	406	492
MAA_08800	18	9
MAA_08801	24	14
MAA_08802	12	9
MAA_08803	2	0
MAA_08804	0	0
MAA_08805	0	0
MAA_08806	0	0
MAA_08807	0	29
MAA_08808	141	749
MAA_08809	20	208
MAA_08810	94	560
MAA_08811	624	408
MAA_08812	456	218
MAA_08813	877	1025
MAA_08814	142	154
MAA_08815	121	97
MAA_08816	193	113
MAA_08817	4976	951
MAA_08818	32	106
MAA_08819	2438	6652
MAA_08820	6054	3800
MAA_08821	427	101
MAA_08822	0	0
MAA_08823	48	34
MAA_08824	262	500
MAA_08825	50	37
MAA_08826	3855	4417
MAA_08827	39	16
MAA_08828	359	273
MAA_08829	715	693
MAA_08830	1146	1402
MAA_08831	545	445
MAA_08832	26	45
MAA_08833	69	124
MAA_08834	15	18
MAA_08835	198	24
MAA_08836	18	10
MAA_08837	48	69
MAA_08838	1346	1069
MAA_08839	282	416
MAA_08840	54	36
MAA_08841	40	83
MAA_08842	21	12
MAA_08843	1	0
MAA_08844	0	0
MAA_08845	232	433
MAA_08846	322	541
MAA_08847	160	478
MAA_08848	103	119
MAA_08849	37	61
MAA_08850	528	1350
MAA_08851	2	0
MAA_08852	0	1
MAA_08853	3	1
MAA_08854	71	1
MAA_08855	698	298
MAA_08856	450	140
MAA_08857	257	275
MAA_08858	2	23
MAA_08859	4284	2244
MAA_08860	355	259
MAA_08861	756	544
MAA_08862	783	425
MAA_08863	870	461
MAA_08864	19	69
MAA_08865	55	277
MAA_08866	1828	973
MAA_08867	290	278
MAA_08868	92	44
MAA_08869	97	86
MAA_08870	212	235
MAA_08871	134	196
MAA_08872	7	18
MAA_08873	1680	1005
MAA_08874	135	834
MAA_08875	47	185
MAA_08876	30	85
MAA_08877	61	100
MAA_08878	16	6
MAA_08879	12	6
MAA_08880	20	9
MAA_08881	12	10
MAA_08882	10	7
MAA_08883	35	16
MAA_08884	3	4
MAA_08885	7	6
MAA_08886	16	8
MAA_08887	266	552
MAA_08888	725	314
MAA_08889	1956	311
MAA_08890	12	128
MAA_08891	52	424
MAA_08892	338	5323
MAA_08893	51	710
MAA_08894	124	138
MAA_08895	1	17
MAA_08896	965	2582
MAA_08897	2750	1471
MAA_08898	46	36
MAA_08899	25	302
MAA_08900	392	213
MAA_08901	76	40
MAA_08902	2407	1042
MAA_08903	107	272
MAA_08904	16	56
MAA_08905	636	635
MAA_08906	12	37
MAA_08907	83	127
MAA_08908	1417	908
MAA_08909	2499	1016
MAA_08910	270	532
MAA_08911	3832	1937
MAA_08912	215	495
MAA_08913	88	1168
MAA_08914	1	98
MAA_08915	0	32
MAA_08916	130	388
MAA_08917	10	270
MAA_08919	1	5
MAA_08920	1	8
MAA_08921	0	0
MAA_08922	4	32
MAA_08923	18	43
MAA_08924	19	11
MAA_08925	0	0
MAA_08926	0	0
MAA_08927	49	190
MAA_08928	4864	851
MAA_08929	1	1
MAA_08930	1307	1272
MAA_08931	69	82
MAA_08932	8	24
MAA_08933	3	13
MAA_08934	3	14
MAA_08935	8	38
MAA_08936	2	44
MAA_08937	587	1474
MAA_08938	4	23
MAA_08939	82	73
MAA_08940	39	59
MAA_08941	1478	2222
MAA_08942	330	230
MAA_08943	32	20
MAA_08944	81	77
MAA_08945	84	220
MAA_08946	960	813
MAA_08947	364	303
MAA_08948	94	83
MAA_08949	32	108
MAA_08950	537	1374
MAA_08951	366	442
MAA_08952	188	451
MAA_08953	145	458
MAA_08954	3218	1552
MAA_08955	999	816
MAA_08956	586	401
MAA_08959	135085	1584
MAA_08960	0	0
MAA_08961	37	19
MAA_08962	207	322
MAA_08963	23	26
MAA_08964	123	119
MAA_08965	192	203
MAA_08966	3530	1714
MAA_08967	602	784
MAA_08968	733	611
MAA_08969	110	303
MAA_08970	57	154
MAA_08971	18	117
MAA_08972	29	165
MAA_08973	1	21
MAA_08974	0	0
MAA_08975	0	1
MAA_08976	182	377
MAA_08977	506	839
MAA_08978	459	469
MAA_08979	10	39
MAA_08980	0	2
MAA_08981	10	6
MAA_08982	0	0
MAA_08983	6	0
MAA_08984	0	0
MAA_08985	0	0
MAA_08986	422	681
MAA_08987	874	1012
MAA_08988	11	17
MAA_08989	316	304
MAA_08990	500	514
MAA_08991	879	1767
MAA_08992	415	327
MAA_08993	545	384
MAA_08994	77	124
MAA_08995	82	107
MAA_08996	64	58
MAA_08997	925	603
MAA_08998	347	174
MAA_08999	898	213
MAA_09000	4	5
MAA_09001	0	0
MAA_09002	7	5
MAA_09003	284	140
MAA_09004	406	590
MAA_09005	880	832
MAA_09006	10	93
MAA_09007	320	407
MAA_09008	108	229
MAA_09009	21	116
MAA_09010	3	9
MAA_09011	0	0
MAA_09012	28	4
MAA_09013	19	49
MAA_09014	35	132
MAA_09015	26	40
MAA_09016	4	8
MAA_09017	1	6
MAA_09018	2	3
MAA_09019	799	66
MAA_09020	3	0
MAA_09021	0	5
MAA_09022	214	607
MAA_09023	48	114
MAA_09024	0	0
MAA_09025	97	15
MAA_09026	5	2
MAA_09027	56	159
MAA_09028	532	842
MAA_09029	69	196
MAA_09030	10	210
MAA_09031	41	54
MAA_09032	16	15
MAA_09033	1106	576
MAA_09034	1979	3942
MAA_09035	28	23
MAA_09036	7298	795
MAA_09037	1019	366
MAA_09039	8	0
MAA_09040	0	0
MAA_09041	555	637
MAA_09042	10	61
MAA_09043	0	0
MAA_09044	4	0
MAA_09045	1	0
MAA_09046	15	33
MAA_09047	18	22
MAA_09048	48	53
MAA_09049	0	1
MAA_09050	1823	548
MAA_09051	1447	862
MAA_09052	225	165
MAA_09053	105	238
MAA_09054	548	369
MAA_09055	326	189
MAA_09056	389	22
MAA_09057	202	114
MAA_09058	39	48
MAA_09059	962	784
MAA_09060	534	405
MAA_09061	480	528
MAA_09062	7613	1769
MAA_09063	85	23
MAA_09064	5	1
MAA_09065	18	24
MAA_09066	3	0
MAA_09067	0	20
MAA_09068	14	75
MAA_09069	1308	1873
MAA_09070	51	233
MAA_09071	631	590
MAA_09072	77	94
MAA_09073	136	323
MAA_09074	270	519
MAA_09075	204	546
MAA_09076	55	108
MAA_09077	1175	1184
MAA_09078	77	163
MAA_09079	265	149
MAA_09080	73	35
MAA_09081	2	1
MAA_09082	414	373
MAA_09083	235	195
MAA_09084	44	107
MAA_09085	17	15
MAA_09086	82	18
MAA_09087	1584	777
MAA_09088	275	948
MAA_09089	359	123
MAA_09090	2338	595
MAA_09091	6	9
MAA_09092	3	8
MAA_09093	16	18
MAA_09094	378	534
MAA_09095	671	786
MAA_09096	71	97
MAA_09097	48	133
MAA_09098	755	584
MAA_09099	1	9
MAA_09100	51	52
MAA_09101	0	1
MAA_09102	61	175
MAA_09103	0	1
MAA_09104	62	215
MAA_09105	53	158
MAA_09106	0	3
MAA_09107	177	375
MAA_09108	94	90
MAA_09109	18	34
MAA_09110	2	6
MAA_09111	0	2
MAA_09112	9	3
MAA_09113	3	2
MAA_09114	109	36
MAA_09115	29	60
MAA_09116	21	81
MAA_09117	10	37
MAA_09118	0	2
MAA_09119	488	3275
MAA_09120	548	945
MAA_09121	94	213
MAA_09122	72	27
MAA_09123	286	600
MAA_09124	35	17
MAA_09125	0	1
MAA_09126	0	0
MAA_09127	0	1
MAA_09128	17	13
MAA_09129	1121	517
MAA_09130	13	3
MAA_09131	2	4
MAA_09132	76	124
MAA_09133	0	0
MAA_09134	0	0
MAA_09135	0	0
MAA_09136	199	154
MAA_09137	551	710
MAA_09138	0	1
MAA_09139	0	3
MAA_09140	1	51
MAA_09141	233	44
MAA_09142	2	5
MAA_09143	781	1731
MAA_09144	388	1437
MAA_09145	76	322
MAA_09146	51	267
MAA_09147	22	24
MAA_09148	3	8
MAA_09149	6	6
MAA_09150	319	336
MAA_09151	121	109
MAA_09152	36	25
MAA_09153	96	107
MAA_09154	1477	958
MAA_09155	235	182
MAA_09156	15	29
MAA_09157	990	961
MAA_09158	12	64
MAA_09159	122	184
MAA_09160	54	50
MAA_09161	1179	757
MAA_09162	181	98
MAA_09163	216	332
MAA_09164	438	524
MAA_09165	111	213
MAA_09166	1897	1118
MAA_09167	276	592
MAA_09168	17	19
MAA_09169	86	14
MAA_09170	728	556
MAA_09171	118	259
MAA_09172	9	4
MAA_09173	6431	311
MAA_09174	196	405
MAA_09175	173	227
MAA_09176	39	31
MAA_09177	185	308
MAA_09178	131	80
MAA_09179	15	106
MAA_09180	120	310
MAA_09181	388	371
MAA_09182	99	93
MAA_09183	372	98
MAA_09184	2	1
MAA_09185	96	18
MAA_09186	10	1
MAA_09187	123	20
MAA_09188	16	5
MAA_09189	22	24
MAA_09190	442	313
MAA_09191	7	53
MAA_09192	0	6
MAA_09193	62	110
MAA_09194	1170	2722
MAA_09195	467	422
MAA_09196	85	143
MAA_09197	2020	1541
MAA_09198	199	271
MAA_09199	29354	7255
MAA_09200	749	203
MAA_09201	112	138
MAA_09202	191	98
MAA_09203	0	1
MAA_09204	0	0
MAA_09205	0	0
MAA_09206	0	0
MAA_09207	12	49
MAA_09208	69	44
MAA_09209	0	1
MAA_09210	4	6
MAA_09211	18	17
MAA_09212	31	785
MAA_09213	246	252
MAA_09214	95	201
MAA_09215	63	27
MAA_09216	0	0
MAA_09218	0	0
MAA_09219	9	67
MAA_09220	1	17
MAA_09221	0	11
MAA_09222	0	1
MAA_09224	1	0
MAA_09225	2	1
MAA_09226	0	0
MAA_09227	0	1
MAA_09228	0	0
MAA_09229	4	10
MAA_09230	1	9
MAA_09231	0	0
MAA_09232	46	49
MAA_09233	58	58
MAA_09234	966	2179
MAA_09235	1659	2156
MAA_09236	0	2
MAA_09237	0	1
MAA_09238	0	0
MAA_09239	3	10
MAA_09240	0	1
MAA_09241	0	0
MAA_09242	0	0
MAA_09243	0	0
MAA_09244	0	0
MAA_09245	0	0
MAA_09246	20	58
MAA_09247	31	0
MAA_09248	25	22
MAA_09249	90	47
MAA_09250	217	816
MAA_09251	688	863
MAA_09252	32	139
MAA_09253	765	186
MAA_09254	80	34
MAA_09255	16	14
MAA_09256	0	0
MAA_09257	7	0
MAA_09258	30	4
MAA_09259	1	1
MAA_09260	7	1
MAA_09261	0	0
MAA_09262	0	0
MAA_09263	1	0
MAA_09264	15	56
MAA_09265	5	60
MAA_09266	345	160
MAA_09267	102	192
MAA_09268	9	3
MAA_09269	1	0
MAA_09270	0	0
MAA_09271	0	0
MAA_09272	143	194
MAA_09273	59	88
MAA_09274	15	38
MAA_09275	26	73
MAA_09276	0	0
MAA_09277	1	5
MAA_09278	8	5
MAA_09279	25	3
MAA_09280	0	0
MAA_09281	7	29
MAA_09282	7	31
MAA_09283	0	0
MAA_09284	3	5
MAA_09285	4	1
MAA_09286	2	0
MAA_09287	0	0
MAA_09288	0	0
MAA_09289	1	2
MAA_09290	521	478
MAA_09291	1657	449
MAA_09292	13	1
MAA_09293	873	739
MAA_09294	15	12
MAA_09295	5	17
MAA_09296	97	427
MAA_09297	138	1229
MAA_09298	121	245
MAA_09299	61	76
MAA_09300	1019	2592
MAA_09301	23	49
MAA_09302	120	86
MAA_09303	82	354
MAA_09304	276	569
MAA_09305	55	143
MAA_09306	16	84
MAA_09307	778	475
MAA_09308	58	68
MAA_09309	6	33
MAA_09310	272	180
MAA_09311	122	81
MAA_09312	0	0
MAA_09313	6	17
MAA_09314	72	72
MAA_09315	105	61
MAA_09316	153	95
MAA_09317	18	35
MAA_09318	8	27
MAA_09319	46	68
MAA_09320	37	48
MAA_09321	290	502
MAA_09322	297	551
MAA_09323	240	265
MAA_09324	24	43
MAA_09325	117	141
MAA_09326	205	100
MAA_09327	35	65
MAA_09328	76	67
MAA_09329	106	130
MAA_09330	443	1138
MAA_09331	85	100
MAA_09332	62	28
MAA_09333	6	9
MAA_09334	0	0
MAA_09335	57	0
MAA_09336	123	382
MAA_09337	11	5
MAA_09338	34	37
MAA_09339	21	17
MAA_09341	0	0
MAA_09342	1	0
MAA_09343	0	0
MAA_09344	7	2
MAA_09345	100	40
MAA_09346	10	8
MAA_09347	0	2
MAA_09348	34	428
MAA_09349	0	0
MAA_09350	10	0
MAA_09351	18145	1674
MAA_09352	2	8
MAA_09353	12	34
MAA_09354	39	7
MAA_09355	0	0
MAA_09356	0	0
MAA_09357	0	0
MAA_09358	0	0
MAA_09359	0	0
MAA_09360	0	0
MAA_09361	817	698
MAA_09362	0	0
MAA_09363	0	3
MAA_09364	0	0
MAA_09365	128	90
MAA_09366	0	21
MAA_09367	19	54
MAA_09368	23	44
MAA_09369	31	116
MAA_09370	162	843
MAA_09371	10	10
MAA_09372	4	2
MAA_09373	0	0
MAA_09374	123	862
MAA_09375	16	15
MAA_09376	1207	643
MAA_09377	48	63
MAA_09378	56	11
MAA_09379	30	11
MAA_09380	60	19
MAA_09381	2	0
MAA_09382	0	0
MAA_09383	1	0
MAA_09384	16	0
MAA_09385	9	4
MAA_09386	2031	1501
MAA_09387	206	577
MAA_09388	325	387
MAA_09389	1954	1133
MAA_09390	45	89
MAA_09391	307	29
MAA_09392	60	7
MAA_09394	0	0
MAA_09395	26743	3255
MAA_09396	12894	160
MAA_09397	19	34
MAA_09398	18	10
MAA_09399	17	5
MAA_09400	1	1
MAA_09401	2	1
MAA_09402	1	0
MAA_09403	0	0
MAA_09404	0	0
MAA_09405	1	0
MAA_09406	115	207
MAA_09407	0	0
MAA_09408	4	7
MAA_09409	10	19
MAA_09410	1	0
MAA_09411	17	4
MAA_09412	76	88
MAA_09413	6	8
MAA_09414	178	208
MAA_09415	601	669
MAA_09416	231	137
MAA_09417	123	64
MAA_09418	2694	746
MAA_09419	572	387
MAA_09420	162	107
MAA_09421	36	65
MAA_09422	318	266
MAA_09423	50	74
MAA_09424	121	160
MAA_09425	95	53
MAA_09426	3836	1593
MAA_09427	16	26
MAA_09428	213	650
MAA_09429	142	254
MAA_09430	3	28
MAA_09431	0	0
MAA_09432	103	138
MAA_09433	5	29
MAA_09434	828	507
MAA_09435	948	768
MAA_09436	726	396
MAA_09437	0	0
MAA_09438	0	2
MAA_09439	0	0
MAA_09440	0	0
MAA_09441	48	9
MAA_09442	30	16
MAA_09443	18	2
MAA_09444	155	127
MAA_09445	3776	3385
MAA_09446	948	224
MAA_09447	179	379
MAA_09448	210	143
MAA_09449	4912	1367
MAA_09450	1458	115
MAA_09451	753	208
MAA_09452	481	134
MAA_09453	3244	1370
MAA_09454	177	207
MAA_09455	619	564
MAA_09456	129	119
MAA_09457	500	624
MAA_09458	30	100
MAA_09459	159	85
MAA_09460	95	23
MAA_09461	19	48
MAA_09462	70	191
MAA_09463	814	1006
MAA_09464	482	614
MAA_09465	30	18
MAA_09466	1147	1050
MAA_09467	17	46
MAA_09468	81	26
MAA_09469	72	19
MAA_09470	164	81
MAA_09471	7	15
MAA_09472	47	30
MAA_09473	33	46
MAA_09474	1617	1097
MAA_09475	1638	1142
MAA_09476	211	240
MAA_09477	621	394
MAA_09478	420	341
MAA_09479	366	267
MAA_09480	0	0
MAA_09481	0	0
MAA_09482	5	5
MAA_09483	20	16
MAA_09484	0	0
MAA_09485	5	0
MAA_09486	35	21
MAA_09487	3202	912
MAA_09488	113	20
MAA_09489	25	29
MAA_09490	5	0
MAA_09491	0	0
MAA_09492	0	0
MAA_09493	0	0
MAA_09494	0	0
MAA_09495	0	0
MAA_09496	0	0
MAA_09497	3	0
MAA_09498	4	1
MAA_09499	4	1
MAA_09500	19	8
MAA_09501	1	1
MAA_09502	0	0
MAA_09503	5	5
MAA_09504	1	0
MAA_09505	22	6
MAA_09506	9	2
MAA_09507	1	12
MAA_09508	6	0
MAA_09509	511	2
MAA_09510	0	1
MAA_09511	0	7
MAA_09512	0	2
MAA_09513	2	6
MAA_09514	0	64
MAA_09515	10	32
MAA_09516	0	0
MAA_09517	0	0
MAA_09518	0	0
MAA_09519	13	1
MAA_09520	0	0
MAA_09521	0	1
MAA_09522	0	0
MAA_09523	0	1
MAA_09524	37	95
MAA_09525	14	70
MAA_09526	215	126
MAA_09527	1	4
MAA_09528	39	99
MAA_09529	24	63
MAA_09530	26	38
MAA_09531	170	333
MAA_09532	10	10
MAA_09533	2	2
MAA_09534	2980	5
MAA_09535	334	2203
MAA_09536	40	29
MAA_09537	1	1
MAA_09538	0	0
MAA_09539	0	0
MAA_09540	3	0
MAA_09541	70	57
MAA_09542	0	0
MAA_09543	0	0
MAA_09544	121	174
MAA_09545	26	0
MAA_09546	332	433
MAA_09547	12	2
MAA_09548	302	148
MAA_09549	949	267
MAA_09550	233	135
MAA_09551	112	65
MAA_09552	0	0
MAA_09553	492	217
MAA_09554	353	94
MAA_09555	402	94
MAA_09556	356	122
MAA_09557	299	132
MAA_09558	56	139
MAA_09559	8	105
MAA_09560	215	525
MAA_09561	242	523
MAA_09562	181	142
MAA_09563	0	0
MAA_09564	1668	6589
MAA_09565	22	6
MAA_09566	89	132
MAA_09567	434	570
MAA_09568	205	403
MAA_09569	42	51
MAA_09570	5	7
MAA_09571	34	54
MAA_09572	0	9
MAA_09573	7	20
MAA_09574	39	90
MAA_09575	0	1
MAA_09576	0	0
MAA_09577	0	0
MAA_09578	1	0
MAA_09579	71	28
MAA_09580	8	19
MAA_09581	0	0
MAA_09582	0	0
MAA_09583	0	0
MAA_09584	0	0
MAA_09585	6	4
MAA_09586	16	8
MAA_09587	0	0
MAA_09588	129	117
MAA_09589	51	74
MAA_09590	0	0
MAA_09591	325	348
MAA_09592	33	5
MAA_09593	111	57
MAA_09594	38	28
MAA_09595	0	0
MAA_09596	85	200
MAA_09597	118	207
MAA_09598	123	154
MAA_09599	12	147
MAA_09600	1	5
MAA_09601	23	8
MAA_09602	26	4
MAA_09603	35	8
MAA_09604	17	0
MAA_09605	62	2
MAA_09606	12	1
MAA_09607	14	0
MAA_09608	39	40
MAA_09609	100	1
MAA_09610	1	0
MAA_09611	0	0
MAA_09612	0	0
MAA_09613	18	60
MAA_09614	0	0
MAA_09615	3	2
MAA_09616	166	293
MAA_09617	9	34
MAA_09618	7	20
MAA_09619	9	11
MAA_09620	339	153
MAA_09621	3493	1589
MAA_09622	503	294
MAA_09623	532	499
MAA_09624	895	661
MAA_09625	246	253
MAA_09626	148	199
MAA_09627	229	272
MAA_09628	231	382
MAA_09629	2	15
MAA_09630	11	80
MAA_09631	14	118
MAA_09632	13	186
MAA_09633	22	78
MAA_09634	172	164
MAA_09635	1035	273
MAA_09636	0	0
MAA_09637	0	0
MAA_09639	1	0
MAA_09640	0	0
MAA_09641	0	1
MAA_09642	0	0
MAA_09643	0	2
MAA_09644	5	5
MAA_09645	99	118
MAA_09646	0	0
MAA_09647	0	0
MAA_09648	0	0
MAA_09649	0	0
MAA_09650	0	0
MAA_09651	0	0
MAA_09652	23	5
MAA_09653	94	134
MAA_09654	3	8
MAA_09655	3	2
MAA_09656	6	1
MAA_09657	0	0
MAA_09658	0	0
MAA_09659	0	0
MAA_09660	3	18
MAA_09661	44	44
MAA_09662	2	6
MAA_09663	17	18
MAA_09664	2	0
MAA_09665	29	60
MAA_09666	0	0
MAA_09667	1	0
MAA_09668	3	0
MAA_09669	94	60
MAA_09670	24	12
MAA_09671	12	6
MAA_09672	3615	352
MAA_09673	24	6
MAA_09674	57	13
MAA_09675	3	15
MAA_09676	372	1778
MAA_09677	135	291
MAA_09679	1490	1113
MAA_09680	247	184
MAA_09681	71	358
MAA_09682	15	7
MAA_09683	11	12
MAA_09684	0	1
MAA_09685	13	4
MAA_09686	4	0
MAA_09687	0	0
MAA_09688	1	1
MAA_09689	106	187
MAA_09690	0	0
MAA_09691	0	0
MAA_09692	0	0
MAA_09693	5	2
MAA_09694	435	93
MAA_09695	1028	530
MAA_09696	245	272
MAA_09697	850	825
MAA_09698	14	11
MAA_09699	1	9
MAA_09700	0	0
MAA_09701	0	0
MAA_09702	1	1
MAA_09703	1	1
MAA_09704	0	0
MAA_09705	3	6
MAA_09706	1	0
MAA_09707	43	65
MAA_09708	55	2
MAA_09709	33	0
MAA_09710	1	105
MAA_09711	7	109
MAA_09712	0	0
MAA_09713	0	0
MAA_09714	28	8
MAA_09715	33	23
MAA_09716	37	37
MAA_09717	0	0
MAA_09718	0	0
MAA_09719	149	218
MAA_09720	481	337
MAA_09721	212	154
MAA_09722	294	581
MAA_09723	294	433
MAA_09724	5241	1658
MAA_09725	346	1361
MAA_09726	46	106
MAA_09727	697	632
MAA_09728	734	2057
MAA_09729	1	2
MAA_09730	5	3
MAA_09731	3	3
MAA_09732	157	319
MAA_09733	5	4
MAA_09734	1	1
MAA_09735	136	305
MAA_09736	209	221
MAA_09737	281	180
MAA_09738	89	142
MAA_09739	582	2699
MAA_09740	318	705
MAA_09741	485	1084
MAA_09742	1375	1376
MAA_09743	49	164
MAA_09744	1142	1101
MAA_09745	1021	1023
MAA_09746	99	145
MAA_09747	64	63
MAA_09748	2491	337
MAA_09749	2	0
MAA_09750	44	77
MAA_09751	31	45
MAA_09752	155	439
MAA_09753	1	47
MAA_09754	0	0
MAA_09755	83	141
MAA_09756	34	111
MAA_09757	470	467
MAA_09758	2	1
MAA_09759	3	10
MAA_09760	0	1
MAA_09761	13	7
MAA_09763	66	23
MAA_09764	2	0
MAA_09765	584	926
MAA_09766	65	113
MAA_09767	1228	1805
MAA_09768	523	470
MAA_09769	13	21
MAA_09770	2033	978
MAA_09771	498	674
MAA_09772	84	15
MAA_09773	1	0
MAA_09774	0	0
MAA_09775	0	0
MAA_09776	2	1
MAA_09777	0	0
MAA_09778	4	0
MAA_09779	0	0
MAA_09780	1	0
MAA_09781	164	106
MAA_09782	1	1
MAA_09783	0	0
MAA_09784	23	499
MAA_09785	0	1
MAA_09786	219	436
MAA_09787	26	73
MAA_09788	61	45
MAA_09789	280	620
MAA_09790	12	50
MAA_09791	1247	741
MAA_09793	73	84
MAA_09794	61	22
MAA_09795	32	15
MAA_09796	15	5
MAA_09797	30	6
MAA_09798	0	0
MAA_09799	1	1
MAA_09800	43	8
MAA_09801	36	225
MAA_09802	292	746
MAA_09803	0	0
MAA_09804	0	3
MAA_09805	14	0
MAA_09806	32	2
MAA_09807	0	0
MAA_09808	17	17
MAA_09809	0	0
MAA_09810	31	49
MAA_09811	15	27
MAA_09812	404	289
MAA_09813	0	0
MAA_09814	0	0
MAA_09815	1	0
MAA_09816	3	0
MAA_09817	2	0
MAA_09818	2	0
MAA_09819	11	15
MAA_09820	74	89
MAA_09821	2	0
MAA_09822	0	0
MAA_09823	0	0
MAA_09824	0	0
MAA_09825	0	0
MAA_09826	3	8
MAA_09827	77	20
MAA_09828	15	2
MAA_09829	181	159
MAA_09830	63	80
MAA_09831	89	73
MAA_09832	132	333
MAA_09833	63	1002
MAA_09834	19	771
MAA_09835	0	48
MAA_09836	0	42
MAA_09837	0	0
MAA_09838	198	467
MAA_09839	24	5
MAA_09840	0	0
MAA_09841	0	0
MAA_09842	1	0
MAA_09843	19	1
MAA_09844	2	0
MAA_09845	0	0
MAA_09846	0	0
MAA_09847	0	0
MAA_09848	0	0
MAA_09849	7	6
MAA_09850	9	0
MAA_09851	0	0
MAA_09852	0	0
MAA_09853	0	0
MAA_09854	0	1
MAA_09855	48	15
MAA_09856	34	20
MAA_09857	875	702
MAA_09858	4	5
MAA_09859	53	97
MAA_09860	10	61
MAA_09861	790	2761
MAA_09862	589	395
MAA_09863	63	281
MAA_09864	105	144
MAA_09865	30	249
MAA_09866	464	744
MAA_09867	694	709
MAA_09868	1	18
MAA_09869	150	678
MAA_09870	0	1
MAA_09871	142	299
MAA_09872	85	80
MAA_09873	24	21
MAA_09874	55	40
MAA_09875	6	17
MAA_09876	39	68
MAA_09877	49	89
MAA_09878	17	48
MAA_09879	66	61
MAA_09880	331	623
MAA_09881	189	498
MAA_09882	604	600
MAA_09883	2353	2663
MAA_09884	3300	8782
MAA_09885	854	1066
MAA_09886	31	112
MAA_09887	6	39
MAA_09888	0	1
MAA_09889	225	243
MAA_09890	0	0
MAA_09891	533	44
MAA_09892	34	79
MAA_09893	0	0
MAA_09894	0	0
MAA_09895	15	2
MAA_09896	84	8
MAA_09897	87	25
MAA_09898	0	0
MAA_09899	0	0
MAA_09900	1	8
MAA_09901	8	2
MAA_09902	1	0
MAA_09903	3	11
MAA_09904	37	513
MAA_09905	1243	981
MAA_09906	13	13
MAA_09907	1114	1634
MAA_09908	46	72
MAA_09909	935	2790
MAA_09910	1978	1720
MAA_09911	377	766
MAA_09912	1	0
MAA_09913	264	19
MAA_09914	54	34
MAA_09915	0	0
MAA_09916	0	0
MAA_09917	4	1
MAA_09918	0	0
MAA_09919	0	0
MAA_09920	27	25
MAA_09921	561	486
MAA_09922	26	22
MAA_09923	0	0
MAA_09924	0	0
MAA_09925	4	8
MAA_09926	392	441
MAA_09927	11	88
MAA_09928	28	90
MAA_09929	515	462
MAA_09930	260	290
MAA_09931	297	111
MAA_09932	39	251
MAA_09933	141	482
MAA_09934	41	195
MAA_09935	187	416
MAA_09936	277	186
MAA_09937	825	738
MAA_09938	0	0
MAA_09939	70	28
MAA_09940	91	27
MAA_09941	9	5
MAA_09942	0	0
MAA_09943	0	1
MAA_09944	6	0
MAA_09945	0	0
MAA_09946	1	0
MAA_09947	523	43
MAA_09948	0	0
MAA_09949	0	0
MAA_09950	0	0
MAA_09951	62	49
MAA_09952	13	47
MAA_09953	594	275
MAA_09954	2	17
MAA_09955	0	0
MAA_09956	0	0
MAA_09957	0	0
MAA_09958	0	0
MAA_09959	8	12
MAA_09961	74	157
MAA_09962	2	10
MAA_09963	107	125
MAA_09964	0	0
MAA_09965	0	1
MAA_09966	39	164
MAA_09967	325	352
MAA_09968	110	144
MAA_09969	6	2
MAA_09971	6	18
MAA_09972	2	1
MAA_09973	2	2
MAA_09974	0	0
